dataset,model,paradigm,group_col,group_value,n,accuracy,error_rate,n_cases,group_value_label
BPI17,saprpt,tabular_fm,relative_prefix_bucket,80-100%,441,0.5328798185941043,0.4671201814058957,429,
BPI17,tabpfn3,tabular_fm,relative_prefix_bucket,0-20%,339,0.6814159292035398,0.3185840707964602,326,
BPI17,tabpfn3,tabular_fm,relative_prefix_bucket,20-40%,407,0.6658476658476659,0.3341523341523341,401,
BPI17,tabpfn3,tabular_fm,relative_prefix_bucket,40-60%,403,0.6426799007444168,0.3573200992555831,388,
BPI17,tabpfn3,tabular_fm,relative_prefix_bucket,60-80%,410,0.6634146341463415,0.3365853658536585,401,
BPI17,tabpfn3,tabular_fm,relative_prefix_bucket,80-100%,441,0.6031746031746031,0.3968253968253968,429,
BPI17,transformer,sequence,relative_prefix_bucket,0-20%,339,0.855457227138643,0.1445427728613569,326,
BPI17,transformer,sequence,relative_prefix_bucket,20-40%,407,0.8796068796068796,0.1203931203931204,401,
BPI17,transformer,sequence,relative_prefix_bucket,40-60%,403,0.8808933002481389,0.119106699751861,388,
BPI17,transformer,sequence,relative_prefix_bucket,60-80%,410,0.8341463414634146,0.1658536585365854,401,
BPI17,transformer,sequence,relative_prefix_bucket,80-100%,441,0.8140589569160998,0.1859410430839002,429,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,relative_prefix_bucket,0-20%,321,0.1433021806853582,0.8566978193146417,274,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,relative_prefix_bucket,20-40%,418,0.7009569377990431,0.2990430622009569,331,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,relative_prefix_bucket,40-60%,355,0.2845070422535211,0.7154929577464788,293,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,relative_prefix_bucket,60-80%,428,0.7780373831775701,0.2219626168224299,339,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,relative_prefix_bucket,80-100%,478,0.9895397489539748,0.0104602510460251,364,
BPI20PrepaidTravelCosts,llama32-1b,llm,relative_prefix_bucket,0-20%,321,0.4143302180685358,0.5856697819314642,274,
BPI20PrepaidTravelCosts,llama32-1b,llm,relative_prefix_bucket,20-40%,418,0.4473684210526316,0.5526315789473684,331,
BPI20PrepaidTravelCosts,llama32-1b,llm,relative_prefix_bucket,40-60%,355,0.4507042253521127,0.5492957746478873,293,
BPI20PrepaidTravelCosts,llama32-1b,llm,relative_prefix_bucket,60-80%,428,0.7126168224299065,0.2873831775700934,339,
BPI20PrepaidTravelCosts,llama32-1b,llm,relative_prefix_bucket,80-100%,478,0.9121338912133892,0.0878661087866108,364,
BPI20PrepaidTravelCosts,rnn,sequence,relative_prefix_bucket,0-20%,321,0.3052959501557632,0.6947040498442367,274,
BPI20PrepaidTravelCosts,rnn,sequence,relative_prefix_bucket,20-40%,418,0.7320574162679426,0.2679425837320573,331,
BPI20PrepaidTravelCosts,rnn,sequence,relative_prefix_bucket,40-60%,355,0.8422535211267606,0.1577464788732394,293,
BPI20PrepaidTravelCosts,rnn,sequence,relative_prefix_bucket,60-80%,428,0.9299065420560748,0.0700934579439251,339,
BPI20PrepaidTravelCosts,rnn,sequence,relative_prefix_bucket,80-100%,478,0.9748953974895398,0.0251046025104602,364,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,relative_prefix_bucket,0-20%,321,0.6853582554517134,0.3146417445482866,274,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,relative_prefix_bucket,20-40%,418,0.7631578947368421,0.2368421052631578,331,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,relative_prefix_bucket,40-60%,355,0.4169014084507042,0.5830985915492958,293,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,relative_prefix_bucket,60-80%,428,0.7897196261682243,0.2102803738317756,339,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,relative_prefix_bucket,80-100%,478,0.9644351464435148,0.0355648535564853,364,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,relative_prefix_bucket,0-20%,321,0.2087227414330218,0.7912772585669782,274,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,relative_prefix_bucket,20-40%,418,0.715311004784689,0.284688995215311,331,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,relative_prefix_bucket,40-60%,355,0.3154929577464789,0.6845070422535211,293,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,relative_prefix_bucket,60-80%,428,0.7850467289719626,0.2149532710280374,339,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,relative_prefix_bucket,80-100%,478,0.9748953974895398,0.0251046025104602,364,
BPI20PrepaidTravelCosts,transformer,sequence,relative_prefix_bucket,0-20%,321,0.3831775700934579,0.6168224299065421,274,
BPI20PrepaidTravelCosts,transformer,sequence,relative_prefix_bucket,20-40%,418,0.7248803827751196,0.2751196172248804,331,
BPI20PrepaidTravelCosts,transformer,sequence,relative_prefix_bucket,40-60%,355,0.819718309859155,0.180281690140845,293,
BPI20PrepaidTravelCosts,transformer,sequence,relative_prefix_bucket,60-80%,428,0.8855140186915887,0.1144859813084112,339,
BPI20PrepaidTravelCosts,transformer,sequence,relative_prefix_bucket,80-100%,478,0.9686192468619248,0.0313807531380753,364,
BPI20RequestForPayment,gemma-2-2b,llm,relative_prefix_bucket,0-20%,347,0.930835734870317,0.0691642651296829,346,
BPI20RequestForPayment,gemma-2-2b,llm,relative_prefix_bucket,20-40%,406,0.5344827586206896,0.4655172413793104,394,
BPI20RequestForPayment,gemma-2-2b,llm,relative_prefix_bucket,40-60%,360,0.9722222222222222,0.0277777777777777,358,
BPI20RequestForPayment,gemma-2-2b,llm,relative_prefix_bucket,60-80%,382,0.9450261780104712,0.0549738219895288,374,
BPI20RequestForPayment,gemma-2-2b,llm,relative_prefix_bucket,80-100%,505,0.9821782178217822,0.0178217821782178,465,
BPI20RequestForPayment,llama32-1b,llm,relative_prefix_bucket,0-20%,347,0.9279538904899136,0.0720461095100865,346,
BPI20RequestForPayment,llama32-1b,llm,relative_prefix_bucket,20-40%,406,0.4137931034482758,0.5862068965517242,394,
BPI20RequestForPayment,llama32-1b,llm,relative_prefix_bucket,40-60%,360,0.975,0.025,358,
BPI20RequestForPayment,llama32-1b,llm,relative_prefix_bucket,60-80%,382,0.93717277486911,0.06282722513089,374,
BPI20RequestForPayment,llama32-1b,llm,relative_prefix_bucket,80-100%,505,1.0,0.0,465,
BPI20RequestForPayment,rnn,sequence,relative_prefix_bucket,0-20%,347,0.92507204610951,0.0749279538904899,346,
BPI20RequestForPayment,rnn,sequence,relative_prefix_bucket,20-40%,406,0.5960591133004927,0.4039408866995073,394,
BPI20RequestForPayment,rnn,sequence,relative_prefix_bucket,40-60%,360,0.9722222222222222,0.0277777777777777,358,
BPI20RequestForPayment,rnn,sequence,relative_prefix_bucket,60-80%,382,0.9790575916230366,0.0209424083769633,374,
BPI20RequestForPayment,rnn,sequence,relative_prefix_bucket,80-100%,505,0.986138613861386,0.0138613861386138,465,
BPI20RequestForPayment,saprpt,tabular_fm,relative_prefix_bucket,0-20%,347,0.0806916426512968,0.9193083573487032,346,
BPI20RequestForPayment,saprpt,tabular_fm,relative_prefix_bucket,20-40%,406,0.5886699507389163,0.4113300492610837,394,
BPI20RequestForPayment,saprpt,tabular_fm,relative_prefix_bucket,40-60%,360,0.9638888888888888,0.036111111111111,358,
BPI20RequestForPayment,saprpt,tabular_fm,relative_prefix_bucket,60-80%,382,0.9842931937172776,0.0157068062827224,374,
BPI20RequestForPayment,saprpt,tabular_fm,relative_prefix_bucket,80-100%,505,0.984158415841584,0.0158415841584158,465,
BPI20RequestForPayment,tabpfn3,tabular_fm,relative_prefix_bucket,0-20%,347,0.0605187319884726,0.9394812680115274,346,
BPI20RequestForPayment,tabpfn3,tabular_fm,relative_prefix_bucket,20-40%,406,0.625615763546798,0.3743842364532019,394,
BPI20RequestForPayment,tabpfn3,tabular_fm,relative_prefix_bucket,40-60%,360,0.9027777777777778,0.0972222222222222,358,
BPI20RequestForPayment,tabpfn3,tabular_fm,relative_prefix_bucket,60-80%,382,0.981675392670157,0.0183246073298429,374,
BPI20RequestForPayment,tabpfn3,tabular_fm,relative_prefix_bucket,80-100%,505,0.9504950495049505,0.0495049504950495,465,
BPI20RequestForPayment,transformer,sequence,relative_prefix_bucket,0-20%,347,0.9279538904899136,0.0720461095100865,346,
BPI20RequestForPayment,transformer,sequence,relative_prefix_bucket,20-40%,406,0.5985221674876847,0.4014778325123153,394,
BPI20RequestForPayment,transformer,sequence,relative_prefix_bucket,40-60%,360,0.975,0.025,358,
BPI20RequestForPayment,transformer,sequence,relative_prefix_bucket,60-80%,382,0.9842931937172776,0.0157068062827224,374,
BPI20RequestForPayment,transformer,sequence,relative_prefix_bucket,80-100%,505,0.984158415841584,0.0158415841584158,465,
BPI20TravelPermitData,gemma-2-2b,llm,relative_prefix_bucket,0-20%,322,0.4006211180124223,0.5993788819875776,309,
BPI20TravelPermitData,gemma-2-2b,llm,relative_prefix_bucket,20-40%,403,0.6873449131513648,0.3126550868486352,379,
BPI20TravelPermitData,gemma-2-2b,llm,relative_prefix_bucket,40-60%,432,0.6342592592592593,0.3657407407407407,408,
BPI20TravelPermitData,gemma-2-2b,llm,relative_prefix_bucket,60-80%,392,0.6505102040816326,0.3494897959183674,373,
BPI20TravelPermitData,gemma-2-2b,llm,relative_prefix_bucket,80-100%,451,0.8536585365853658,0.1463414634146341,421,
BPI20TravelPermitData,llama32-1b,llm,relative_prefix_bucket,0-20%,322,0.7049689440993789,0.295031055900621,309,
BPI20TravelPermitData,llama32-1b,llm,relative_prefix_bucket,20-40%,403,0.6972704714640199,0.3027295285359801,379,
BPI20TravelPermitData,llama32-1b,llm,relative_prefix_bucket,40-60%,432,0.7083333333333334,0.2916666666666666,408,
BPI20TravelPermitData,llama32-1b,llm,relative_prefix_bucket,60-80%,392,0.701530612244898,0.298469387755102,373,
BPI20TravelPermitData,llama32-1b,llm,relative_prefix_bucket,80-100%,451,0.8536585365853658,0.1463414634146341,421,
BPI20TravelPermitData,rnn,sequence,relative_prefix_bucket,0-20%,322,0.3509316770186335,0.6490683229813665,309,
BPI20TravelPermitData,rnn,sequence,relative_prefix_bucket,20-40%,403,0.7617866004962779,0.2382133995037221,379,
BPI20TravelPermitData,rnn,sequence,relative_prefix_bucket,40-60%,432,0.8078703703703703,0.1921296296296296,408,
BPI20TravelPermitData,rnn,sequence,relative_prefix_bucket,60-80%,392,0.8239795918367347,0.1760204081632652,373,
BPI20TravelPermitData,rnn,sequence,relative_prefix_bucket,80-100%,451,0.8647450110864745,0.1352549889135255,421,
BPI20TravelPermitData,saprpt,tabular_fm,relative_prefix_bucket,0-20%,322,0.4006211180124223,0.5993788819875776,309,
BPI20TravelPermitData,saprpt,tabular_fm,relative_prefix_bucket,20-40%,403,0.7096774193548387,0.2903225806451612,379,
BPI20TravelPermitData,saprpt,tabular_fm,relative_prefix_bucket,40-60%,432,0.6620370370370371,0.3379629629629629,408,
BPI20TravelPermitData,saprpt,tabular_fm,relative_prefix_bucket,60-80%,392,0.6760204081632653,0.3239795918367347,373,
BPI20TravelPermitData,saprpt,tabular_fm,relative_prefix_bucket,80-100%,451,0.8558758314855875,0.1441241685144124,421,
BPI20TravelPermitData,tabpfn3,tabular_fm,relative_prefix_bucket,0-20%,322,0.4037267080745341,0.5962732919254659,309,
BPI20TravelPermitData,tabpfn3,tabular_fm,relative_prefix_bucket,20-40%,403,0.6575682382133995,0.3424317617866005,379,
BPI20TravelPermitData,tabpfn3,tabular_fm,relative_prefix_bucket,40-60%,432,0.5185185185185185,0.4814814814814815,408,
BPI20TravelPermitData,tabpfn3,tabular_fm,relative_prefix_bucket,60-80%,392,0.5688775510204082,0.4311224489795918,373,
BPI20TravelPermitData,tabpfn3,tabular_fm,relative_prefix_bucket,80-100%,451,0.811529933481153,0.188470066518847,421,
BPI20TravelPermitData,transformer,sequence,relative_prefix_bucket,0-20%,322,0.3074534161490683,0.6925465838509317,309,
BPI20TravelPermitData,transformer,sequence,relative_prefix_bucket,20-40%,403,0.7444168734491315,0.2555831265508684,379,
BPI20TravelPermitData,transformer,sequence,relative_prefix_bucket,40-60%,432,0.7847222222222222,0.2152777777777778,408,
BPI20TravelPermitData,transformer,sequence,relative_prefix_bucket,60-80%,392,0.8418367346938775,0.1581632653061224,373,
BPI20TravelPermitData,transformer,sequence,relative_prefix_bucket,80-100%,451,0.8470066518847007,0.1529933481152993,421,
BPI12,gemma-2-2b,llm,case_length_bucket,1-3,62,0.7903225806451613,0.2096774193548387,60,
BPI12,gemma-2-2b,llm,case_length_bucket,11-20,152,0.5986842105263158,0.4013157894736842,120,
BPI12,gemma-2-2b,llm,case_length_bucket,21-50,1232,0.5803571428571429,0.4196428571428571,729,
BPI12,gemma-2-2b,llm,case_length_bucket,51-100,434,0.4308755760368664,0.5691244239631337,174,
BPI12,gemma-2-2b,llm,case_length_bucket,6-10,109,0.6972477064220184,0.3027522935779816,100,
BPI12,llama32-1b,llm,case_length_bucket,1-3,62,0.8709677419354839,0.1290322580645161,60,
BPI12,llama32-1b,llm,case_length_bucket,11-20,152,0.6973684210526315,0.3026315789473685,120,
BPI12,llama32-1b,llm,case_length_bucket,21-50,1232,0.5957792207792207,0.4042207792207792,729,
BPI12,llama32-1b,llm,case_length_bucket,51-100,434,0.391705069124424,0.6082949308755761,174,
BPI12,llama32-1b,llm,case_length_bucket,6-10,109,0.7247706422018348,0.2752293577981651,100,
BPI12,rnn,sequence,case_length_bucket,1-3,62,0.935483870967742,0.0645161290322581,60,
BPI12,rnn,sequence,case_length_bucket,11-20,152,0.7105263157894737,0.2894736842105263,120,
BPI12,rnn,sequence,case_length_bucket,21-50,1232,0.7613636363636364,0.2386363636363636,729,
BPI12,rnn,sequence,case_length_bucket,51-100,434,0.7465437788018433,0.2534562211981567,174,
BPI12,rnn,sequence,case_length_bucket,6-10,109,0.6972477064220184,0.3027522935779816,100,
BPI12,saprpt,tabular_fm,case_length_bucket,1-3,62,0.5483870967741935,0.4516129032258065,60,
BPI12,saprpt,tabular_fm,case_length_bucket,11-20,152,0.6118421052631579,0.3881578947368421,120,
BPI12,saprpt,tabular_fm,case_length_bucket,21-50,1232,0.6607142857142857,0.3392857142857143,729,
BPI12,saprpt,tabular_fm,case_length_bucket,51-100,434,0.6152073732718893,0.3847926267281106,174,
BPI12,saprpt,tabular_fm,case_length_bucket,6-10,109,0.4220183486238532,0.5779816513761468,100,
BPI12,tabpfn3,tabular_fm,case_length_bucket,1-3,62,0.7741935483870968,0.2258064516129032,60,
BPI12,tabpfn3,tabular_fm,case_length_bucket,11-20,152,0.6118421052631579,0.3881578947368421,120,
BPI12,tabpfn3,tabular_fm,case_length_bucket,21-50,1232,0.6607142857142857,0.3392857142857143,729,
BPI12,tabpfn3,tabular_fm,case_length_bucket,51-100,434,0.6082949308755761,0.3917050691244239,174,
BPI12,tabpfn3,tabular_fm,case_length_bucket,6-10,109,0.4587155963302752,0.5412844036697247,100,
BPI12,transformer,sequence,case_length_bucket,1-3,62,0.5645161290322581,0.4354838709677419,60,
BPI12,transformer,sequence,case_length_bucket,11-20,152,0.7960526315789473,0.2039473684210526,120,
BPI12,transformer,sequence,case_length_bucket,21-50,1232,0.7491883116883117,0.2508116883116883,729,
BPI12,transformer,sequence,case_length_bucket,51-100,434,0.728110599078341,0.271889400921659,174,
BPI12,transformer,sequence,case_length_bucket,6-10,109,0.908256880733945,0.091743119266055,100,
BPI17,gemma-2-2b,llm,case_length_bucket,11-20,74,0.8513513513513513,0.1486486486486486,68,
BPI17,gemma-2-2b,llm,case_length_bucket,21-50,1250,0.8472,0.1528,1108,
BPI17,gemma-2-2b,llm,case_length_bucket,51-100,649,0.7781201848998459,0.2218798151001541,528,
BPI17,llama32-1b,llm,case_length_bucket,11-20,74,0.7837837837837838,0.2162162162162162,68,
BPI17,llama32-1b,llm,case_length_bucket,21-50,1250,0.8024,0.1976,1108,
BPI17,llama32-1b,llm,case_length_bucket,51-100,649,0.7889060092449923,0.2110939907550076,528,
BPI17,rnn,sequence,case_length_bucket,11-20,74,0.8513513513513513,0.1486486486486486,68,
BPI17,rnn,sequence,case_length_bucket,21-50,1250,0.872,0.128,1108,
BPI17,rnn,sequence,case_length_bucket,51-100,649,0.8289676425269645,0.1710323574730354,528,
BPI17,saprpt,tabular_fm,case_length_bucket,11-20,74,0.6216216216216216,0.3783783783783784,68,
BPI17,saprpt,tabular_fm,case_length_bucket,21-50,1250,0.616,0.384,1108,
BPI17,saprpt,tabular_fm,case_length_bucket,51-100,649,0.6209553158705701,0.3790446841294299,528,
BPI17,tabpfn3,tabular_fm,case_length_bucket,11-20,74,0.6351351351351351,0.3648648648648649,68,
BPI17,tabpfn3,tabular_fm,case_length_bucket,21-50,1250,0.6448,0.3551999999999999,1108,
BPI17,tabpfn3,tabular_fm,case_length_bucket,51-100,649,0.6548536209553159,0.3451463790446841,528,
BPI17,transformer,sequence,case_length_bucket,11-20,74,0.8243243243243243,0.1756756756756756,68,
BPI17,transformer,sequence,case_length_bucket,21-50,1250,0.8688,0.1311999999999999,1108,
BPI17,transformer,sequence,case_length_bucket,51-100,649,0.8212634822804314,0.1787365177195685,528,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,case_length_bucket,11-20,567,0.527336860670194,0.4726631393298059,115,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,case_length_bucket,4-5,45,0.5111111111111111,0.4888888888888889,20,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,case_length_bucket,6-10,1385,0.6657039711191336,0.3342960288808664,402,
BPI20PrepaidTravelCosts,llama32-1b,llm,case_length_bucket,11-20,567,0.4656084656084656,0.5343915343915344,115,
BPI20PrepaidTravelCosts,llama32-1b,llm,case_length_bucket,4-5,45,0.2222222222222222,0.7777777777777778,20,
BPI20PrepaidTravelCosts,llama32-1b,llm,case_length_bucket,6-10,1385,0.683754512635379,0.316245487364621,402,
BPI20PrepaidTravelCosts,rnn,sequence,case_length_bucket,11-20,567,0.7001763668430335,0.2998236331569665,115,
BPI20PrepaidTravelCosts,rnn,sequence,case_length_bucket,4-5,45,0.6,0.4,20,
BPI20PrepaidTravelCosts,rnn,sequence,case_length_bucket,6-10,1385,0.8245487364620938,0.1754512635379062,402,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,case_length_bucket,11-20,567,0.6754850088183422,0.3245149911816578,115,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,case_length_bucket,4-5,45,0.7111111111111111,0.2888888888888888,20,
BPI20PrepaidTravelCosts,saprpt,tabular_fm,case_length_bucket,6-10,1385,0.7725631768953068,0.2274368231046931,402,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,case_length_bucket,11-20,567,0.5890652557319224,0.4109347442680776,115,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,case_length_bucket,4-5,45,0.6444444444444445,0.3555555555555555,20,
BPI20PrepaidTravelCosts,tabpfn3,tabular_fm,case_length_bucket,6-10,1385,0.6606498194945848,0.3393501805054152,402,
BPI20PrepaidTravelCosts,transformer,sequence,case_length_bucket,11-20,567,0.6878306878306878,0.3121693121693122,115,
BPI20PrepaidTravelCosts,transformer,sequence,case_length_bucket,4-5,45,0.5555555555555556,0.4444444444444444,20,
BPI20PrepaidTravelCosts,transformer,sequence,case_length_bucket,6-10,1385,0.8252707581227436,0.1747292418772563,402,
BPI20RequestForPayment,gemma-2-2b,llm,case_length_bucket,1-3,60,0.5166666666666667,0.4833333333333333,43,
BPI20RequestForPayment,gemma-2-2b,llm,case_length_bucket,4-5,1008,0.9275793650793652,0.0724206349206348,576,
BPI20RequestForPayment,gemma-2-2b,llm,case_length_bucket,6-10,920,0.8402173913043478,0.1597826086956522,447,
BPI20RequestForPayment,llama32-1b,llm,case_length_bucket,1-3,60,0.6666666666666666,0.3333333333333333,43,
BPI20RequestForPayment,llama32-1b,llm,case_length_bucket,4-5,1008,0.8263888888888888,0.1736111111111111,576,
BPI20RequestForPayment,llama32-1b,llm,case_length_bucket,6-10,920,0.8967391304347826,0.1032608695652174,447,
BPI20RequestForPayment,rnn,sequence,case_length_bucket,1-3,60,0.5833333333333334,0.4166666666666666,43,
BPI20RequestForPayment,rnn,sequence,case_length_bucket,4-5,1008,0.998015873015873,0.0019841269841269,576,
BPI20RequestForPayment,rnn,sequence,case_length_bucket,6-10,920,0.8021739130434783,0.1978260869565217,447,
BPI20RequestForPayment,saprpt,tabular_fm,case_length_bucket,1-3,60,0.5666666666666667,0.4333333333333333,43,
BPI20RequestForPayment,saprpt,tabular_fm,case_length_bucket,4-5,1008,0.8095238095238095,0.1904761904761904,576,
BPI20RequestForPayment,saprpt,tabular_fm,case_length_bucket,6-10,920,0.6847826086956522,0.3152173913043478,447,
BPI20RequestForPayment,tabpfn3,tabular_fm,case_length_bucket,1-3,60,0.3,0.7,43,
BPI20RequestForPayment,tabpfn3,tabular_fm,case_length_bucket,4-5,1008,0.8015873015873016,0.1984126984126983,576,
BPI20RequestForPayment,tabpfn3,tabular_fm,case_length_bucket,6-10,920,0.6760869565217391,0.3239130434782609,447,
BPI20RequestForPayment,transformer,sequence,case_length_bucket,1-3,60,0.55,0.4499999999999999,43,
